#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2024 10 09 10 00 343  6.3 340  7.7 0952
2024 10 09 10 10 338  6.1 999 99.0 9999
2024 10 09 10 20 342  5.9 999 99.0 9999
2024 10 09 10 30 343  6.2 999 99.0 9999
2024 10 09 10 40 344  6.4 999 99.0 9999
2024 10 09 10 50 350  5.8 999 99.0 9999
2024 10 09 11 00 341  5.7 338  7.4 1001
2024 10 09 11 10 345  5.3 999 99.0 9999
2024 10 09 11 20 355  6.0 999 99.0 9999
2024 10 09 11 30 343  6.1 999 99.0 9999
2024 10 09 11 40   3  5.6 999 99.0 9999
2024 10 09 11 50   3  6.2 999 99.0 9999
2024 10 09 12 00   3  5.5   0  7.6 1142
2024 10 09 12 10   2  5.5 999 99.0 9999
2024 10 09 12 20   1  5.4 999 99.0 9999
2024 10 09 12 30 359  5.0 999 99.0 9999
2024 10 09 12 40 357  4.9 999 99.0 9999
2024 10 09 12 50 349  4.8 999 99.0 9999
2024 10 09 13 00 351  4.8   2  6.7 1211
2024 10 09 13 10 350  5.1 999 99.0 9999
2024 10 09 13 20 352  4.8 999 99.0 9999
2024 10 09 13 30 359  4.5 999 99.0 9999
2024 10 09 13 40   2  4.0 999 99.0 9999
2024 10 09 13 50  27  3.9 999 99.0 9999
2024 10 09 14 00  14  3.6 349  6.2 1303
2024 10 09 14 10  24  3.6 999 99.0 9999
2024 10 09 14 20  36  3.4 999 99.0 9999
2024 10 09 14 30  36  3.9 999 99.0 9999
2024 10 09 14 40  44  4.3 999 99.0 9999
2024 10 09 14 50  45  4.6 999 99.0 9999
2024 10 09 15 00  44  4.0  38  5.4 1442
2024 10 09 15 10  38  4.3 999 99.0 9999
2024 10 09 15 20  37  3.7 999 99.0 9999
2024 10 09 15 30  22  3.4 999 99.0 9999
2024 10 09 15 40  23  4.0 999 99.0 9999
2024 10 09 15 50  15  3.0 999 99.0 9999
2024 10 09 16 00  19  3.7  39  5.5 1503
2024 10 09 16 10  16  3.8 999 99.0 9999
2024 10 09 16 20  11  3.6 999 99.0 9999
2024 10 09 16 30   8  3.1 999 99.0 9999
2024 10 09 16 40   7  3.2 999 99.0 9999
2024 10 09 16 50   7  3.6 999 99.0 9999
2024 10 09 17 00   9  3.2  17  4.6 1606
2024 10 09 17 10  17  2.6 999 99.0 9999
2024 10 09 17 20   9  2.3 999 99.0 9999
2024 10 09 17 30  10  2.7 999 99.0 9999
2024 10 09 17 40  16  2.0 999 99.0 9999
2024 10 09 17 50  12  1.5 999 99.0 9999
2024 10 09 18 00   6  1.3  15  3.7 1721
2024 10 09 18 10  23  0.5 999 99.0 9999
2024 10 09 18 20 340  0.6 999 99.0 9999
2024 10 09 18 30 315  0.6 999 99.0 9999
2024 10 09 18 40 339  0.5 999 99.0 9999
2024 10 09 18 50   8  0.6 999 99.0 9999
2024 10 09 19 00  29  0.2 327  1.5 1834
2024 10 09 19 10  45  0.1 999 99.0 9999
2024 10 09 19 20  86  0.1 999 99.0 9999
2024 10 09 19 30 170  0.6 999 99.0 9999
2024 10 09 19 40 184  1.5 999 99.0 9999
2024 10 09 19 50 189  2.0 999 99.0 9999
2024 10 09 20 00 191  2.1 192  3.0 1952
2024 10 09 20 10 186  2.5 999 99.0 9999
2024 10 09 20 20 189  2.9 999 99.0 9999
2024 10 09 20 30 189  3.0 999 99.0 9999
2024 10 09 20 40 192  2.6 999 99.0 9999
2024 10 09 20 50 172  2.4 999 99.0 9999
2024 10 09 21 00 173  2.6 184  3.7 2026
2024 10 09 21 10 183  2.6 999 99.0 9999
2024 10 09 21 20 174  2.7 999 99.0 9999
2024 10 09 21 30 177  2.5 999 99.0 9999
2024 10 09 21 40 193  3.0 999 99.0 9999
2024 10 09 21 50 194  2.9 999 99.0 9999
2024 10 09 22 00 197  2.9 193  4.1 2135
2024 10 09 22 10 195  2.7 999 99.0 9999
2024 10 09 22 20 197  2.8 999 99.0 9999
2024 10 09 22 30 201  3.0 999 99.0 9999
2024 10 09 22 40 206  2.9 999 99.0 9999
2024 10 09 22 50 202  3.1 999 99.0 9999
2024 10 09 23 00 206  2.9 204  4.0 2241
2024 10 09 23 10 209  2.8 999 99.0 9999
2024 10 09 23 20 206  2.9 999 99.0 9999
2024 10 09 23 30 196  2.4 999 99.0 9999
2024 10 09 23 40 195  2.4 999 99.0 9999
2024 10 09 23 50 176  2.2 999 99.0 9999
2024 10 10 00 00 150  2.0 206  3.7 2315
2024 10 10 00 10 135  2.4 999 99.0 9999
2024 10 10 00 20 124  2.6 999 99.0 9999
2024 10 10 00 30 121  2.4 999 99.0 9999
2024 10 10 00 40 126  2.2 999 99.0 9999
2024 10 10 00 50 127  1.8 999 99.0 9999
2024 10 10 01 00 132  1.2 125  3.3 0015
2024 10 10 01 10 124  2.1 999 99.0 9999
2024 10 10 01 20 127  2.2 999 99.0 9999
2024 10 10 01 30 116  2.3 999 99.0 9999
2024 10 10 01 40 111  2.3 999 99.0 9999
2024 10 10 01 50 115  2.6 999 99.0 9999
2024 10 10 02 00 118  2.4 117  2.9 0150
2024 10 10 02 10 108  2.7 999 99.0 9999
2024 10 10 02 20 109  2.9 999 99.0 9999
2024 10 10 02 30 112  2.8 999 99.0 9999
2024 10 10 02 40 122  2.6 999 99.0 9999
2024 10 10 02 50 122  2.7 999 99.0 9999
2024 10 10 03 00 121  3.1 122  4.0 0254
2024 10 10 03 10 119  3.2 999 99.0 9999
2024 10 10 03 20 121  4.7 999 99.0 9999
2024 10 10 03 30 115  4.6 999 99.0 9999
2024 10 10 03 40 122  6.3 999 99.0 9999
2024 10 10 03 50 112  5.4 999 99.0 9999
2024 10 10 04 00 116  5.5 124  7.2 0340
2024 10 10 04 10 116  5.4 999 99.0 9999
2024 10 10 04 20 122  6.9 999 99.0 9999
2024 10 10 04 30 124  7.7 999 99.0 9999
2024 10 10 04 40 127  7.6 999 99.0 9999
2024 10 10 04 50 130  7.6 999 99.0 9999
2024 10 10 05 00 133  7.5 124  8.5 0420
2024 10 10 05 10 133  7.2 999 99.0 9999
2024 10 10 05 20 133  7.3 999 99.0 9999
2024 10 10 05 30 135  7.2 999 99.0 9999
2024 10 10 05 40 134  7.3 999 99.0 9999
2024 10 10 05 50 133  7.5 999 99.0 9999
2024 10 10 06 00 135  7.7 135  8.4 0557
2024 10 10 06 10 135  7.7 999 99.0 9999
2024 10 10 06 20 133  7.5 999 99.0 9999
2024 10 10 06 30 136  7.2 999 99.0 9999
2024 10 10 06 40 138  6.8 999 99.0 9999
2024 10 10 06 50 140  6.6 999 99.0 9999
2024 10 10 07 00 151  6.4 135  8.5 0604
2024 10 10 07 10 149  6.1 999 99.0 9999
2024 10 10 07 20 147  6.0 999 99.0 9999
2024 10 10 07 30 148  5.8 999 99.0 9999
2024 10 10 07 40 146  5.5 999 99.0 9999
2024 10 10 07 50 145  6.3 999 99.0 9999
2024 10 10 08 00 145  6.4 145  7.1 0754
2024 10 10 08 10 138  6.2 999 99.0 9999
2024 10 10 08 20 134  6.2 999 99.0 9999
2024 10 10 08 30 132  6.4 999 99.0 9999
2024 10 10 08 40 132  6.1 999 99.0 9999
2024 10 10 08 50 127  6.6 999 99.0 9999
2024 10 10 09 00 124  7.1 124  7.7 0859
2024 10 10 09 10 126  7.3 999 99.0 9999
2024 10 10 09 20 128  7.8 999 99.0 9999
2024 10 10 09 30 131  7.8 999 99.0 9999
2024 10 10 09 40 131  7.9 999 99.0 9999
2024 10 10 09 50 136  7.4 999 99.0 9999
2024 10 10 10 00 136  7.2 131  8.7 0929
2024 10 10 10 10 135  7.2 999 99.0 9999
2024 10 10 10 20 140  6.8 999 99.0 9999
2024 10 10 10 30 150  5.9 999 99.0 9999
2024 10 10 10 40 157  6.1 999 99.0 9999
2024 10 10 10 50 166  6.4 999 99.0 9999
2024 10 10 11 00 165  6.8 165  7.7 1059
2024 10 10 11 10 164  6.9 999 99.0 9999
2024 10 10 11 20 166  7.5 999 99.0 9999
2024 10 10 11 30 166  7.5 999 99.0 9999
2024 10 10 11 40 168  7.8 999 99.0 9999
2024 10 10 11 50 169  7.7 999 99.0 9999
2024 10 10 12 00 169  7.4 166  8.9 1114
2024 10 10 12 10 165  7.3 999 99.0 9999
2024 10 10 12 20 165  6.9 999 99.0 9999
2024 10 10 12 30 175  7.3 999 99.0 9999
2024 10 10 12 40 178  8.1 999 99.0 9999
2024 10 10 12 50 179  8.1 999 99.0 9999
2024 10 10 13 00 181  8.2 181  9.0 1255
2024 10 10 13 10 179  8.6 999 99.0 9999
2024 10 10 13 20 178  8.6 999 99.0 9999
2024 10 10 13 30 176  8.6 999 99.0 9999
2024 10 10 13 40 173  8.0 999 99.0 9999
2024 10 10 13 50 174  8.1 999 99.0 9999
2024 10 10 14 00 177  7.8 178  9.3 1320
2024 10 10 14 10 176  7.7 999 99.0 9999
2024 10 10 14 20 176  8.1 999 99.0 9999
2024 10 10 14 30 175  8.5 999 99.0 9999
2024 10 10 14 40 176  8.4 999 99.0 9999
2024 10 10 14 50 177  8.8 999 99.0 9999
2024 10 10 15 00 178  9.0 178  9.7 1455
2024 10 10 15 10 177  9.0 999 99.0 9999
2024 10 10 15 20 177  8.6 999 99.0 9999
2024 10 10 15 30 178  8.4 999 99.0 9999
2024 10 10 15 40 181  8.2 999 99.0 9999
2024 10 10 15 50 181  7.5 999 99.0 9999
2024 10 10 16 00 186  7.9 177  9.4 1506
2024 10 10 16 10 190  7.3 999 99.0 9999
2024 10 10 16 20 192  7.0 999 99.0 9999
2024 10 10 16 30 194  7.1 999 99.0 9999
2024 10 10 16 40 194  6.9 999 99.0 9999
2024 10 10 16 50 188  6.5 999 99.0 9999
2024 10 10 17 00 185  6.4 193  7.6 1625
2024 10 10 17 10 178  6.0 999 99.0 9999
2024 10 10 17 20 174  6.3 999 99.0 9999
2024 10 10 17 30 174  7.3 999 99.0 9999
2024 10 10 17 40 174  7.9 999 99.0 9999
2024 10 10 17 50 174  7.6 999 99.0 9999
2024 10 10 18 00 173  8.1 172  9.0 1758
2024 10 10 18 10 172  8.6 999 99.0 9999
2024 10 10 18 20 176  9.0 999 99.0 9999
2024 10 10 18 30 175  9.3 999 99.0 9999
2024 10 10 18 40 175  8.9 999 99.0 9999
2024 10 10 18 50 175  7.9 999 99.0 9999
2024 10 10 19 00 171  7.9 175  9.6 1828
2024 10 10 19 10 174  8.8 999 99.0 9999
2024 10 10 19 20 173  8.6 999 99.0 9999
2024 10 10 19 30 178  8.5 999 99.0 9999
2024 10 10 19 40 183  8.3 999 99.0 9999
2024 10 10 19 50 185  8.2 999 99.0 9999
2024 10 10 20 00 187  8.0 173  9.1 1907
2024 10 10 20 10 185  7.5 999 99.0 9999
2024 10 10 20 20 187  7.0 999 99.0 9999
2024 10 10 20 30 187  6.9 999 99.0 9999
2024 10 10 20 40 185  6.8 999 99.0 9999
2024 10 10 20 50 195  6.0 999 99.0 9999
2024 10 10 21 00 198  5.6 188  8.1 2000
2024 10 10 21 10 198  5.5 999 99.0 9999
2024 10 10 21 20 201  5.4 999 99.0 9999
2024 10 10 21 30 200  5.0 999 99.0 9999
2024 10 10 21 40 202  5.3 999 99.0 9999
2024 10 10 21 50 206  5.4 999 99.0 9999
2024 10 10 22 00 208  5.0 196  5.8 2106
2024 10 10 22 10 211  5.2 999 99.0 9999
2024 10 10 22 20 211  5.1 999 99.0 9999
2024 10 10 22 30 208  5.2 999 99.0 9999
2024 10 10 22 40 207  4.5 999 99.0 9999
2024 10 10 22 50 203  4.4 999 99.0 9999
2024 10 10 23 00 197  4.3 212  5.4 2204
2024 10 10 23 10 183  4.0 999 99.0 9999
2024 10 10 23 20 184  4.1 999 99.0 9999
2024 10 10 23 30 184  4.3 999 99.0 9999
2024 10 10 23 40 183  4.4 999 99.0 9999
2024 10 10 23 50 180  4.1 999 99.0 9999
2024 10 11 00 00 184  4.0 184  4.7 2329
2024 10 11 00 10 190  4.2 999 99.0 9999
2024 10 11 00 20 185  4.5 999 99.0 9999
2024 10 11 00 30 186  4.7 999 99.0 9999
2024 10 11 00 40 190  5.3 999 99.0 9999
2024 10 11 00 50 191  5.4 999 99.0 9999
2024 10 11 01 00 190  5.4 190  5.7 0059
2024 10 11 02 10 209  5.3 999 99.0 9999
2024 10 11 02 20 211  5.9 999 99.0 9999
2024 10 11 02 30 212  5.8 999 99.0 9999
2024 10 11 02 40 215  5.7 999 99.0 9999
2024 10 11 02 50 214  5.8 999 99.0 9999
2024 10 11 03 00 214  5.6 211  6.1 0216
2024 10 11 03 10 217  5.4 999 99.0 9999
2024 10 11 03 20 221  5.2 999 99.0 9999
2024 10 11 03 30 225  4.9 999 99.0 9999
2024 10 11 03 40 223  4.8 999 99.0 9999
2024 10 11 03 50 222  4.9 999 99.0 9999
2024 10 11 04 00 212  4.7 214  5.5 0301
2024 10 11 04 10 212  4.8 999 99.0 9999
2024 10 11 04 20 210  5.3 999 99.0 9999
2024 10 11 04 30 207  5.1 999 99.0 9999
2024 10 11 04 40 205  4.9 999 99.0 9999
2024 10 11 04 50 201  5.3 999 99.0 9999
2024 10 11 05 00 200  6.0 199  6.6 0459
2024 10 11 05 10 201  6.3 999 99.0 9999
2024 10 11 05 20 197  6.6 999 99.0 9999
2024 10 11 05 30 195  6.8 999 99.0 9999
2024 10 11 05 40 197  7.4 999 99.0 9999
2024 10 11 05 50 203  8.1 999 99.0 9999
2024 10 11 06 00 209  8.6 202  9.3 0544
2024 10 11 06 10 213  9.0 999 99.0 9999
2024 10 11 06 20 216 10.3 999 99.0 9999
2024 10 11 06 30 218 11.2 999 99.0 9999
2024 10 11 06 40 218 10.3 999 99.0 9999
2024 10 11 06 50 216  8.3 999 99.0 9999
2024 10 11 07 00 218  8.3 217 12.4 0625
2024 10 11 07 10 221  8.3 999 99.0 9999
2024 10 11 07 20 223  7.4 999 99.0 9999
2024 10 11 07 30 231  7.1 999 99.0 9999
2024 10 11 07 40 235  8.3 999 99.0 9999
2024 10 11 07 50 232  8.9 999 99.0 9999
2024 10 11 08 00 230  9.3 230 10.3 0755
2024 10 11 08 10 231  9.1 999 99.0 9999
2024 10 11 08 20 228  9.2 999 99.0 9999
2024 10 11 08 30 226  9.0 999 99.0 9999
2024 10 11 08 40 227  9.0 999 99.0 9999
2024 10 11 08 50 228  8.8 999 99.0 9999
2024 10 11 09 00 228  9.0 229 10.0 0814
2024 10 11 09 10 227 10.0 999 99.0 9999
2024 10 11 09 20 226 11.7 999 99.0 9999
2024 10 11 09 30 229 11.5 999 99.0 9999
2024 10 11 09 40 230 11.2 999 99.0 9999
2024 10 11 09 50 233 10.7 999 99.0 9999
2024 10 11 10 00 241  9.9 226 13.1 0917
2024 10 11 10 10 237  8.6 999 99.0 9999
2024 10 11 10 20 234  7.7 999 99.0 9999
2024 10 11 10 30 227  7.3 999 99.0 9999
2024 10 11 10 40 227  7.1 999 99.0 9999
2024 10 11 10 50 231  7.1 999 99.0 9999
2024 10 11 11 00 236  7.8 237  9.4 1001
2024 10 11 11 10 239  8.5 999 99.0 9999
2024 10 11 11 20 238  7.8 999 99.0 9999
2024 10 11 11 30 242  8.9 999 99.0 9999
2024 10 11 11 40 247 10.7 999 99.0 9999
2024 10 11 11 50 242 10.9 999 99.0 9999
2024 10 11 12 00 242 10.8 241 12.0 1152
2024 10 11 12 10 240 12.6 999 99.0 9999
2024 10 11 12 20 242 12.6 999 99.0 9999
2024 10 11 12 30 241 12.7 999 99.0 9999
2024 10 11 12 40 244 12.9 999 99.0 9999
2024 10 11 12 50 251 11.9 999 99.0 9999
2024 10 11 13 00 256 11.6 239 14.5 1208
2024 10 11 13 10 258 10.5 999 99.0 9999
2024 10 11 13 20 262  9.8 999 99.0 9999
2024 10 11 13 30 280  9.4 999 99.0 9999
2024 10 11 13 40 286  9.7 999 99.0 9999
2024 10 11 13 50 293 10.7 999 99.0 9999
2024 10 11 14 00 299  9.3 261 11.9 1303
2024 10 11 14 10 302  8.4 999 99.0 9999
2024 10 11 14 20 307  7.9 999 99.0 9999
2024 10 11 14 30 309  9.0 999 99.0 9999
2024 10 11 14 40 320 13.1 999 99.0 9999
2024 10 11 14 50 327 13.6 999 99.0 9999
2024 10 11 15 00 323 11.5 319 16.0 1438
2024 10 11 15 10 321 10.6 999 99.0 9999
2024 10 11 15 20 325 10.6 999 99.0 9999
2024 10 11 15 30 319 12.4 999 99.0 9999
2024 10 11 15 40 325 11.8 999 99.0 9999
2024 10 11 15 50 330 13.7 999 99.0 9999
2024 10 11 16 00 329 14.1 327 15.7 1543
2024 10 11 16 10 330 11.4 999 99.0 9999
2024 10 11 16 20 332 11.7 999 99.0 9999
2024 10 11 16 30 330 13.3 999 99.0 9999
2024 10 11 16 40 332 13.6 999 99.0 9999
2024 10 11 16 50 332 11.9 999 99.0 9999
2024 10 11 17 00 333 10.9 327 15.4 1630
2024 10 11 17 10 337 10.5 999 99.0 9999
2024 10 11 17 20 339  9.2 999 99.0 9999
2024 10 11 17 30 338  9.4 999 99.0 9999
2024 10 11 17 40 334  9.2 999 99.0 9999
2024 10 11 17 50 337  9.7 999 99.0 9999
2024 10 11 18 00 342 11.7 343 13.1 1751
2024 10 11 18 10 332  7.8 999 99.0 9999
2024 10 11 18 20 338 10.0 999 99.0 9999
2024 10 11 18 30 335  9.5 999 99.0 9999
2024 10 11 18 40 324  8.2 999 99.0 9999
2024 10 11 18 50 322  8.8 999 99.0 9999
2024 10 11 19 00 323  7.8 337 11.4 1815
2024 10 11 19 10 329  8.3 999 99.0 9999
2024 10 11 19 20 335  7.6 999 99.0 9999
2024 10 11 19 30 339  7.1 999 99.0 9999
2024 10 11 19 40 326  9.6 999 99.0 9999
2024 10 11 19 50 322  8.6 999 99.0 9999
2024 10 11 20 00 320  7.9 326 10.8 1939
2024 10 11 20 10 321  7.5 999 99.0 9999
2024 10 11 20 20 315  6.8 999 99.0 9999
2024 10 11 20 30 323  6.6 999 99.0 9999
2024 10 11 20 40 319  6.6 999 99.0 9999
2024 10 11 20 50 322  7.3 999 99.0 9999
2024 10 11 21 00 316  7.0 322  8.4 2043
2024 10 11 21 10 318  6.6 999 99.0 9999
2024 10 11 21 20 324  6.7 999 99.0 9999
2024 10 11 21 30 331  6.6 999 99.0 9999
2024 10 11 21 40 327  6.3 999 99.0 9999
2024 10 11 21 50 327  7.5 999 99.0 9999
2024 10 11 22 00 330  9.0 330 10.0 2158
2024 10 11 22 10 328  9.3 999 99.0 9999
2024 10 11 22 20 332  9.1 999 99.0 9999
2024 10 11 22 30 328  9.5 999 99.0 9999
2024 10 11 22 40 329 11.0 999 99.0 9999
2024 10 11 22 50 332 11.1 999 99.0 9999
2024 10 11 23 00 334 11.3 334 12.4 2258
2024 10 11 23 10 335 11.6 999 99.0 9999
2024 10 11 23 20 340 10.8 999 99.0 9999
2024 10 11 23 30 339 10.3 999 99.0 9999
2024 10 11 23 40 337 10.9 999 99.0 9999
2024 10 11 23 50 334 10.1 999 99.0 9999
2024 10 12 00 00 332  9.9 333 12.7 2301
2024 10 12 00 10 338  8.3 999 99.0 9999
2024 10 12 00 20 340  9.0 999 99.0 9999
2024 10 12 00 30 339  9.0 999 99.0 9999
2024 10 12 00 40 339  9.0 999 99.0 9999
2024 10 12 00 50 347  8.7 999 99.0 9999
2024 10 12 01 00 342  9.3 345 10.3 0051
2024 10 12 01 10 344  8.3 999 99.0 9999
2024 10 12 01 20 346  7.0 999 99.0 9999
2024 10 12 01 30 344  8.1 999 99.0 9999
2024 10 12 01 40 341  9.5 999 99.0 9999
2024 10 12 01 50 345  9.8 999 99.0 9999
2024 10 12 02 00 350  9.8 349 11.4 0150
2024 10 12 02 10 353  8.3 999 99.0 9999
2024 10 12 02 20 350  8.6 999 99.0 9999
2024 10 12 02 30 344  8.8 999 99.0 9999
2024 10 12 02 40 342  8.5 999 99.0 9999
2024 10 12 02 50 346  8.3 999 99.0 9999
2024 10 12 03 00 349  7.1 344 10.0 0229
2024 10 12 03 10 348  6.1 999 99.0 9999
2024 10 12 03 20 349  6.1 999 99.0 9999
2024 10 12 03 30 352  6.0 999 99.0 9999
2024 10 12 03 40 352  5.9 999 99.0 9999
2024 10 12 03 50 341  6.3 999 99.0 9999
2024 10 12 04 00 341  6.5 341  8.2 0354
2024 10 12 04 10 339  5.5 999 99.0 9999
2024 10 12 04 20 340  6.1 999 99.0 9999
2024 10 12 04 30 341  6.0 999 99.0 9999
2024 10 12 04 40 333  5.3 999 99.0 9999
2024 10 12 04 50 324  6.1 999 99.0 9999
2024 10 12 05 00 321  6.3 324  7.1 0449
2024 10 12 05 10 318  5.6 999 99.0 9999
2024 10 12 05 20 313  5.7 999 99.0 9999
2024 10 12 05 30 319  5.9 999 99.0 9999
2024 10 12 05 40 324  5.8 999 99.0 9999
2024 10 12 05 50 326  5.4 999 99.0 9999
2024 10 12 06 00 326  5.5 320  6.5 0500
2024 10 12 06 10 328  5.1 999 99.0 9999
2024 10 12 06 20 330  6.4 999 99.0 9999
2024 10 12 06 30 328  6.6 999 99.0 9999
2024 10 12 06 40 324  4.7 999 99.0 9999
2024 10 12 06 50 332  4.9 999 99.0 9999
2024 10 12 07 00 338  4.8 329  7.6 0620
2024 10 12 07 10 346  4.7 999 99.0 9999
2024 10 12 07 20 346  5.0 999 99.0 9999
2024 10 12 07 30 348  5.6 999 99.0 9999
2024 10 12 07 40 345  6.1 999 99.0 9999
2024 10 12 07 50 343  5.1 999 99.0 9999
2024 10 12 08 00 346  5.8 345  6.8 0731
2024 10 12 08 10 344  5.3 999 99.0 9999
2024 10 12 08 20 338  5.0 999 99.0 9999
2024 10 12 08 30 339  4.9 999 99.0 9999
2024 10 12 08 40 336  5.0 999 99.0 9999
2024 10 12 08 50 334  5.5 999 99.0 9999
2024 10 12 09 00 334  5.0 346  6.1 0802
2024 10 12 09 10 335  4.9 999 99.0 9999
2024 10 12 09 20 340  4.1 999 99.0 9999
2024 10 12 09 30 344  4.9 999 99.0 9999
2024 10 12 09 40 344  4.4 999 99.0 9999
2024 10 12 09 50 348  5.1 999 99.0 9999
2024 10 12 10 00 354  4.7 344  5.8 0944
2024 10 12 10 10 356  5.2 999 99.0 9999
2024 10 12 10 20 356  5.1 999 99.0 9999
2024 10 12 10 30 351  5.1 999 99.0 9999
2024 10 12 10 40 356  4.9 999 99.0 9999
2024 10 12 10 50 359  4.9 999 99.0 9999
2024 10 12 11 00   2  5.4   2  5.9 1059
2024 10 12 11 10  12  5.3 999 99.0 9999
2024 10 12 11 20  12  5.4 999 99.0 9999
2024 10 12 11 30  12  5.1 999 99.0 9999
2024 10 12 11 40  13  4.8 999 99.0 9999
2024 10 12 11 50  13  4.4 999 99.0 9999
2024 10 12 12 00  16  4.6  12  6.1 1109
2024 10 12 12 10  10  4.6 999 99.0 9999
2024 10 12 12 20   6  4.7 999 99.0 9999
2024 10 12 12 30  15  4.6 999 99.0 9999
2024 10 12 12 40  23  4.5 999 99.0 9999
2024 10 12 12 50  26  4.5 999 99.0 9999
2024 10 12 13 00  23  4.5   8  5.5 1220
2024 10 12 13 10  15  4.5 999 99.0 9999
2024 10 12 13 20  26  4.3 999 99.0 9999
2024 10 12 13 30  28  4.1 999 99.0 9999
2024 10 12 13 40  21  3.4 999 99.0 9999
2024 10 12 13 50  24  3.5 999 99.0 9999
2024 10 12 14 00  30  3.6  10  5.2 1302
2024 10 12 14 10  40  3.0 999 99.0 9999
2024 10 12 14 20  63  2.3 999 99.0 9999
2024 10 12 14 30  45  1.6 999 99.0 9999
2024 10 12 14 40  48  1.8 999 99.0 9999
2024 10 12 14 50  34  1.6 999 99.0 9999
2024 10 12 15 00  52  1.2  36  3.8 1401
2024 10 12 15 10  66  1.9 999 99.0 9999
2024 10 12 15 20  53  2.2 999 99.0 9999
2024 10 12 15 30  37  2.2 999 99.0 9999
2024 10 12 15 40  32  2.2 999 99.0 9999
2024 10 12 15 50  41  2.2 999 99.0 9999
2024 10 12 16 00  40  1.8  54  2.7 1519
2024 10 12 16 10  44  1.8 999 99.0 9999
2024 10 12 16 20  22  2.2 999 99.0 9999
2024 10 12 16 30  19  2.3 999 99.0 9999
2024 10 12 16 40  27  2.3 999 99.0 9999
2024 10 12 16 50  39  2.2 999 99.0 9999
2024 10 12 17 00  57  1.8  17  2.7 1627
2024 10 12 17 10  46  1.5 999 99.0 9999
2024 10 12 17 20  43  1.8 999 99.0 9999
2024 10 12 17 30  44  1.9 999 99.0 9999
2024 10 12 17 40  43  2.2 999 99.0 9999
2024 10 12 17 50  49  1.8 999 99.0 9999
2024 10 12 18 00  53  1.5  44  2.6 1737
2024 10 12 18 10  69  1.5 999 99.0 9999
2024 10 12 18 20  75  1.3 999 99.0 9999
2024 10 12 18 30  68  1.2 999 99.0 9999
2024 10 12 18 40  67  1.1 999 99.0 9999
2024 10 12 18 50  74  0.9 999 99.0 9999
2024 10 12 19 00  86  1.0  65  2.0 1805
2024 10 12 19 10  94  0.7 999 99.0 9999
2024 10 12 19 20  87  0.7 999 99.0 9999
2024 10 12 19 30  85  0.6 999 99.0 9999
2024 10 12 19 40 122  1.6 999 99.0 9999
2024 10 12 19 50 133  2.7 999 99.0 9999
2024 10 12 20 00 137  3.0 131  3.6 1950
2024 10 12 20 10 138  3.1 999 99.0 9999
2024 10 12 20 20 137  3.7 999 99.0 9999
2024 10 12 20 30 139  3.6 999 99.0 9999
2024 10 12 20 40 135  3.4 999 99.0 9999
2024 10 12 20 50 140  3.0 999 99.0 9999
2024 10 12 21 00 134  3.1 135  4.3 2013
2024 10 12 21 10 128  2.6 999 99.0 9999
2024 10 12 21 20 127  2.7 999 99.0 9999
2024 10 12 21 30 124  2.8 999 99.0 9999
2024 10 12 21 40 123  2.7 999 99.0 9999
2024 10 12 21 50 133  2.6 999 99.0 9999
2024 10 12 22 00 143  2.6 132  3.4 2100
2024 10 12 22 10 142  2.7 999 99.0 9999
2024 10 12 22 20 131  3.1 999 99.0 9999
2024 10 12 22 30 128  3.4 999 99.0 9999
2024 10 12 22 40 123  3.6 999 99.0 9999
2024 10 12 22 50 124  3.8 999 99.0 9999
2024 10 12 23 00 113  3.9 116  4.5 2254
2024 10 12 23 10 113  4.0 999 99.0 9999
2024 10 12 23 20 105  4.3 999 99.0 9999
2024 10 12 23 30  95  4.3 999 99.0 9999
2024 10 12 23 40  92  4.6 999 99.0 9999
2024 10 12 23 50  95  4.2 999 99.0 9999
2024 10 13 00 00  93  4.1  92  5.0 2331
2024 10 13 00 10  92  3.9 999 99.0 9999
2024 10 13 00 20  95  4.0 999 99.0 9999
2024 10 13 00 30 100  3.9 999 99.0 9999
2024 10 13 00 40 100  3.8 999 99.0 9999
2024 10 13 00 50 100  3.4 999 99.0 9999
2024 10 13 01 00  99  3.6  94  4.6 0017
2024 10 13 01 10  98  3.9 999 99.0 9999
2024 10 13 01 20  99  3.8 999 99.0 9999
2024 10 13 01 30  96  3.7 999 99.0 9999
2024 10 13 01 40 100  4.3 999 99.0 9999
2024 10 13 01 50 101  4.3 999 99.0 9999
2024 10 13 02 00 103  3.9 101  5.1 0140
2024 10 13 02 10 106  4.3 999 99.0 9999
2024 10 13 02 20 109  4.2 999 99.0 9999
2024 10 13 02 30 106  4.2 999 99.0 9999
2024 10 13 02 40 107  4.6 999 99.0 9999
2024 10 13 02 50 112  4.7 999 99.0 9999
2024 10 13 03 00 114  4.3 105  5.3 0233
2024 10 13 03 10 117  3.9 999 99.0 9999
2024 10 13 03 20 116  3.7 999 99.0 9999
2024 10 13 03 30 128  5.0 999 99.0 9999
2024 10 13 03 40 129  5.2 999 99.0 9999
2024 10 13 03 50 126  5.0 999 99.0 9999
2024 10 13 04 00 127  5.1 130  5.8 0336
2024 10 13 04 10 130  5.5 999 99.0 9999
