Genome	WM01_S1_R1_001_val_1.fq.gz Relative Abundance (%)	WM01_S1_R1_001_val_1.fq.gz Mean	WM01_S1_R2_001_val_2.fq.gz Relative Abundance (%)	WM01_S1_R2_001_val_2.fq.gz Mean	WM02_S2_R1_001_val_1.fq.gz Relative Abundance (%)	WM02_S2_R1_001_val_1.fq.gz Mean	WM02_S2_R2_001_val_2.fq.gz Relative Abundance (%)	WM02_S2_R2_001_val_2.fq.gz Mean	WM03_S3_R1_001_val_1.fq.gz Relative Abundance (%)	WM03_S3_R1_001_val_1.fq.gz Mean	WM03_S3_R2_001_val_2.fq.gz Relative Abundance (%)	WM03_S3_R2_001_val_2.fq.gz Mean	WM04_S4_R1_001_val_1.fq.gz Relative Abundance (%)	WM04_S4_R1_001_val_1.fq.gz Mean	WM04_S4_R2_001_val_2.fq.gz Relative Abundance (%)	WM04_S4_R2_001_val_2.fq.gz Mean	WM05_S5_R1_001_val_1.fq.gz Relative Abundance (%)	WM05_S5_R1_001_val_1.fq.gz Mean	WM05_S5_R2_001_val_2.fq.gz Relative Abundance (%)	WM05_S5_R2_001_val_2.fq.gz Mean	WM11_S6_R1_001_val_1.fq.gz Relative Abundance (%)	WM11_S6_R1_001_val_1.fq.gz Mean	WM11_S6_R2_001_val_2.fq.gz Relative Abundance (%)	WM11_S6_R2_001_val_2.fq.gz Mean	WM12_S7_R1_001_val_1.fq.gz Relative Abundance (%)	WM12_S7_R1_001_val_1.fq.gz Mean	WM12_S7_R2_001_val_2.fq.gz Relative Abundance (%)	WM12_S7_R2_001_val_2.fq.gz Mean	WM13_S8_R1_001_val_1.fq.gz Relative Abundance (%)	WM13_S8_R1_001_val_1.fq.gz Mean	WM13_S8_R2_001_val_2.fq.gz Relative Abundance (%)	WM13_S8_R2_001_val_2.fq.gz Mean	WM14_S9_R1_001_val_1.fq.gz Relative Abundance (%)	WM14_S9_R1_001_val_1.fq.gz Mean	WM14_S9_R2_001_val_2.fq.gz Relative Abundance (%)	WM14_S9_R2_001_val_2.fq.gz Mean	WM15_S10_R1_001_val_1.fq.gz Relative Abundance (%)	WM15_S10_R1_001_val_1.fq.gz Mean	WM15_S10_R2_001_val_2.fq.gz Relative Abundance (%)	WM15_S10_R2_001_val_2.fq.gz Mean	WM16_S11_R1_001_val_1.fq.gz Relative Abundance (%)	WM16_S11_R1_001_val_1.fq.gz Mean	WM16_S11_R2_001_val_2.fq.gz Relative Abundance (%)	WM16_S11_R2_001_val_2.fq.gz Mean	WM17_S12_R1_001_val_1.fq.gz Relative Abundance (%)	WM17_S12_R1_001_val_1.fq.gz Mean	WM17_S12_R2_001_val_2.fq.gz Relative Abundance (%)	WM17_S12_R2_001_val_2.fq.gz Mean	WM18_S13_R1_001_val_1.fq.gz Relative Abundance (%)	WM18_S13_R1_001_val_1.fq.gz Mean	WM18_S13_R2_001_val_2.fq.gz Relative Abundance (%)	WM18_S13_R2_001_val_2.fq.gz Mean	WM19_S14_R1_001_val_1.fq.gz Relative Abundance (%)	WM19_S14_R1_001_val_1.fq.gz Mean	WM19_S14_R2_001_val_2.fq.gz Relative Abundance (%)	WM19_S14_R2_001_val_2.fq.gz Mean	WM20_S15_R1_001_val_1.fq.gz Relative Abundance (%)	WM20_S15_R1_001_val_1.fq.gz Mean	WM20_S15_R2_001_val_2.fq.gz Relative Abundance (%)	WM20_S15_R2_001_val_2.fq.gz Mean	WM21_S16_R1_001_val_1.fq.gz Relative Abundance (%)	WM21_S16_R1_001_val_1.fq.gz Mean	WM21_S16_R2_001_val_2.fq.gz Relative Abundance (%)	WM21_S16_R2_001_val_2.fq.gz Mean	WM22_S17_R1_001_val_1.fq.gz Relative Abundance (%)	WM22_S17_R1_001_val_1.fq.gz Mean	WM22_S17_R2_001_val_2.fq.gz Relative Abundance (%)	WM22_S17_R2_001_val_2.fq.gz Mean	WM23_S18_R1_001_val_1.fq.gz Relative Abundance (%)	WM23_S18_R1_001_val_1.fq.gz Mean	WM23_S18_R2_001_val_2.fq.gz Relative Abundance (%)	WM23_S18_R2_001_val_2.fq.gz Mean	WM24_S19_R1_001_val_1.fq.gz Relative Abundance (%)	WM24_S19_R1_001_val_1.fq.gz Mean	WM24_S19_R2_001_val_2.fq.gz Relative Abundance (%)	WM24_S19_R2_001_val_2.fq.gz Mean
WM17_S12_MAGScoT_cleanbin_000036	0.009390676	0.39917883	0.008682525	0.3669992	0.35824504	24.885096	0.31823182	21.863186	0	0	0	0	0.6903732	37.11286	0.5957165	31.888733	0.019436326	1.0734264	0.017025724	0.9410486	0.16723958	8.2163315	0.14946115	7.360465	0.079678036	5.472163	0.069796786	4.7920585	0.036487855	1.8769742	0.031902317	1.638951	0.12867394	6.380463	0.11383405	5.6526127	0.13690865	7.1689034	0.11927957	6.2628355	0.056833457	3.9222476	0.048120763	3.3416054	0.08867256	5.738767	0.0741254	4.8094645	0.032290164	1.7984422	0.029104058	1.6240162	0.022422563	1.4148959	0.019334083	1.22356	0.108758256	7.48418	0.09637435	6.6431274	0.19141294	10.369989	0.15886135	8.704959	0.004930493	0.2535494	0.004804455	0.24736428	0.09107645	4.059597	0.07925696	3.5362046	0.10476383	4.1126275	0.08752298	3.4488373
WM23_S18_MAGScoT_cleanbin_000024	0.107490964	4.5692253	0.10007796	4.2301674	0.44464365	30.886675	0.42184216	28.98143	0	0	0.004904298	0.25009254	0.27993223	15.04851	0.25981495	13.907907	0.10776898	5.9518485	0.09838096	5.437729	0.031421002	1.5436858	0.029781297	1.4666299	0.012005552	0.82452255	0.01134537	0.77894247	0.02739683	1.4093223	0.025599321	1.3151406	0.0323753	1.6053709	0.030489374	1.5139987	0.030527527	1.5985031	0.028423736	1.4924029	0.016522193	1.1402462	0.015625762	1.0850852	0.23854533	15.438328	0.21432896	13.906264	0.055690728	3.1017668	0.053082924	2.9620447	0.045897067	2.8961706	0.042836618	2.710921	0.164427	11.315014	0.15419468	10.628708	0.115825966	6.274989	0.104229875	5.7113748	0.17892566	9.201209	0.1652048	8.505806	0.4732536	21.094574	0.43775702	19.53139	0.4870715	19.120567	0.43905434	17.300905
WM22_S17_MAGScoT_cleanbin_000029	0.07804291	3.3174474	0.074375704	3.1437662	0.1396319	9.699374	0.13529572	9.295095	0	0	0	0	0.17442955	9.376929	0.16605847	8.889118	0.0440842	2.4346752	0.041656204	2.3024287	0.059467763	2.9215982	0.057008523	2.80748	0.07814919	5.3671646	0.07448656	5.1140456	0.08546869	4.3966007	0.07982125	4.1007404	0.03799074	1.8838199	0.03642569	1.8087763	0.040957004	2.1446183	0.03922515	2.0595367	0.017892005	1.234781	0.01711314	1.1883718	0.08241167	5.3335705	0.07661137	4.9707603	0.063261	3.523403	0.0603002	3.3647714	0.0537238	3.3900487	0.050670426	3.2066844	0.113274984	7.794997	0.107343726	7.3992515	0.09827818	5.32432	0.09134298	5.0052247	0.10781787	5.5445075	0.10127723	5.2144036	0.1026785	4.576741	0.0976219	4.3555927	0.10271307	4.0321226	0.09579041	3.7746146
WM14_S9_MAGScoT_cleanbin_000015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17841087	8.846732	0.17800832	8.839289	0	0	0	0	0	0	0	0	0	0	0	0	0.12278273	6.838542	0.121813945	6.797259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WM02_S2_MAGScoT_cleanbin_000038	0.010131826	0.43068358	0.009391402	0.39696255	0.16997834	11.807356	0.15803847	10.85757	0	0	0	0	0.5033903	27.061096	0.45918277	24.580078	0.011548613	0.63780504	0.010365636	0.57293123	0.025332572	1.2445667	0.023808863	1.1725074	0.017319214	1.1894566	0.016063457	1.1028736	0.01581329	0.81345254	0.014592768	0.7496894	0.01921389	0.95274556	0.017967131	0.8921868	0.1422831	7.450324	0.12915964	6.7815933	0.028181212	1.9448701	0.025206853	1.7504158	0.021967571	1.4217111	0.019480558	1.2639532	0.023166988	1.2903153	0.021608807	1.2057786	0.01576569	0.9948376	0.01435081	0.9081929	0.019680832	1.3543329	0.018235028	1.2569486	0.090287976	4.8914423	0.079205655	4.340149	0.017292902	0.8892832	0.0156936	0.8080075	0.029393408	1.3101673	0.02685678	1.1982679	0.01669231	0.6552763	0.014872863	0.5860641
WM04_S4_MAGScoT_cleanbin_000016	0.20015457	8.508169	0.20098625	8.495432	0.26887193	18.67689	0.2701648	18.56088	0	0	0	0	0.4262951	22.91664	0.4237945	22.68574	0.010765401	0.5945499	0.010804261	0.59717494	0.04145966	2.0368762	0.042946443	2.1149695	0.017736439	1.218111	0.017875105	1.2272564	0.015931409	0.81952876	0.016169887	0.8307124	0.052428056	2.5997126	0.053857125	2.674362	0.021340966	1.1174701	0.021331599	1.1200266	0.029186197	2.014227	0.028347176	1.9684864	0.0058282875	0.3771988	0.0058741895	0.3811339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WM15_S10_MAGScoT_cleanbin_000014	0.23726146	10.085509	0.20091066	8.492236	0.17079881	11.86435	0.15131503	10.395656	0.00855112	0.43884617	0.00821602	0.4189723	0.39825687	21.409367	0.33694813	18.036852	0.27495116	15.184961	0.22511044	12.442343	0.3728042	18.315538	0.3303971	16.270958	0.6304922	43.30122	0.54278225	37.265957	0.38373503	19.73974	0.32741728	16.82075	0.6693025	33.18823	0.5813775	28.869234	0.32118505	16.81811	0.27091146	14.224345	0.41747454	28.81117	0.33856386	23.510572	0.059506737	3.8511946	0.0471006	3.056019	0.22801791	12.699751	0.20250043	11.299592	0.124870814	7.8795276	0.10540432	6.670526	0.15715589	10.814654	0.13607349	9.379606	0.46152022	25.003326	0.36900243	20.21984	0.062299203	3.2037213	0.049919493	2.5701768	0.079819374	3.5578296	0.066320494	2.959019	0.13242416	5.1984663	0.105626605	4.162209
WM22_S17_MAGScoT_cleanbin_000014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005884361	0.2890934	0.0061264737	0.30170846	0.013838704	0.95042056	0.01408026	0.9667126	0.019370444	0.99643636	0.019468496	1.0001752	0.0070181433	0.34800366	0.0072462317	0.3598233	0	0	0	0	0	0	0	0	0.088599145	5.7340155	0.08707036	5.649369	0.0077202395	0.42998868	0.007877302	0.4395561	0.01879045	1.1857044	0.018885005	1.1951399	0.0084452955	0.5811615	0.0086234575	0.5944188	0.15001047	8.126969	0.1467389	8.040697	0.438535	22.551556	0.43807584	22.554962	0.17129287	7.635124	0.17138931	7.64687	0.087755844	3.4449592	0.08740485	3.4441822
WM12_S7_MAGScoT_cleanbin_000036	0.04175006	1.7747111	0.04223684	1.7852972	0.02186272	1.5186695	0.022792764	1.5659101	0.08130685	4.1726933	0.080854334	4.1231313	0.02288492	1.2302403	0.023773147	1.2725778	0.039125334	2.1608078	0.039128695	2.1627278	0.061200194	3.0067112	0.06034701	2.9718895	0.040538173	2.7840986	0.040056676	2.7501829	0.10997469	5.657216	0.11005419	5.6539283	0.14644767	7.2617965	0.14584947	7.2423897	0.046585288	2.4393306	0.04711891	2.4740026	0.10570585	7.295078	0.10503558	7.293887	0.21523164	13.929497	0.21289891	13.813478	0.17231098	9.597082	0.16984016	9.477138	0.09423276	5.9462223	0.09361094	5.92418	0.09195135	6.3276153	0.0911963	6.286202	0.20470098	11.089882	0.20085359	11.005962	0.22311695	11.473734	0.22112444	11.384909	0.20552641	9.161034	0.20473966	9.134862	0.3381006	13.272539	0.33462697	13.185954
WM12_S7_MAGScoT_cleanbin_000009	3.130216	133.0592	3.1417825	132.79913	1.5296744	106.25714	1.5465004	106.24777	0.09503972	4.877468	0.10675876	5.4441166	1.5488037	83.2601	1.5571947	83.35671	1.3713505	75.73673	1.3627727	75.3234	2.2468479	110.38563	2.2444563	110.532005	2.6226358	180.11853	2.615158	179.54968	3.4617863	178.07799	3.4448607	176.97641	3.1169777	154.55936	3.1157506	154.7176	2.8046498	146.85898	2.783569	146.15271	2.8210585	194.68973	2.7914217	193.84209	0.9344961	60.479305	0.9292898	60.29493	1.5007298	83.58508	1.4930049	83.31018	1.9459884	122.794655	1.9307534	122.18798	1.3536407	93.150536	1.3508879	93.1173	0.8394192	45.476383	0.83369875	45.683315	0.72555697	37.311584	0.73021364	37.5961	0.8716882	38.854202	0.87710714	39.133854	0.7137526	28.0192	0.7168775	28.248508
WM12_S7_MAGScoT_cleanbin_000029	0.104378805	4.436934	0.09287052	3.925518	0.050807185	3.5292647	0.047011014	3.229754	0	0	0	0	0.17847967	9.594654	0.15814337	8.465423	0.02477286	1.3681517	0.021795787	1.2047004	0	0	0	0	0.29919514	20.548254	0.26929924	18.489357	0.015343097	0.78926533	0.014025961	0.72057027	0.012743756	0.63191557	0.011866753	0.58926266	0.016911386	0.8855254	0.015444018	0.8108961	0.04723037	3.2595096	0.04143235	2.877148	0	0	0	0	0.2934611	16.344694	0.27014092	15.073952	0.060969856	3.847285	0.054300934	3.4364414	0.11233019	7.7299814	0.1010017	6.962093	0.0091513395	0.4957831	0.008099819	0.44383723	0	0	0	0	0	0	0	0	0	0	0	0
WM14_S9_MAGScoT_cleanbin_000003	0.0330973	1.4068999	0.03486371	1.4736445	0.016245324	1.1284634	0.01810096	1.2435734	0	0	0	0	0.39289236	21.120985	0.39439473	21.11197	0.25038242	13.828082	0.24833581	13.726059	0.22942509	11.27145	0.22987093	11.320379	0.20052274	13.771587	0.19995964	13.728687	0.80513024	41.416763	0.8001257	41.105694	0.52052003	25.810654	0.51985526	25.814247	0.7749374	40.577797	0.76628673	40.234276	0.4293318	29.629477	0.4247438	29.495085	0.2947474	19.07565	0.29213008	18.95422	0.31354946	17.463541	0.3114937	17.38145	0.08871454	5.5980144	0.088987395	5.6315784	0.20418395	14.0508795	0.20348664	14.026426	0.21526845	11.662386	0.21164764	11.597432	0.12232087	6.2903204	0.12288791	6.32706	0.23080373	10.287732	0.23104188	10.308387	0.2157917	8.471158	0.21609426	8.51518
WM20_S15_MAGScoT_cleanbin_000043	0	0	0	0	0.015414222	1.0707319	0.0146444775	1.0061059	0.029902652	1.5346135	0.027521612	1.4034526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03485585	2.255823	0.030594127	1.9850327	0.032643173	1.8181036	0.031198334	1.7408775	0.12442322	7.851283	0.11270384	7.132477	1.0715042	73.73537	1.0061423	69.353836	0.076554	4.147391	0.068818234	3.77096	0.0881287	4.5319967	0.0818137	4.2122955	0.08278864	3.6901803	0.0770319	3.4369295	0.045650497	1.7920641	0.040656555	1.6020689
WM15_S10_MAGScoT_cleanbin_000006	0	0	0	0	0.04200097	2.9175508	0.041809425	2.8723938	0	0	0	0	0.12249943	6.5852857	0.119894736	6.417971	0.012469797	0.6886801	0.01203185	0.6650265	0.034032047	1.6719642	0.033318456	1.6408232	0.006908783	0.4744844	0.006955131	0.47752047	0.06741667	3.4679854	0.065049104	3.3418353	0.42307568	20.978752	0.41414124	20.56485	0.59355885	31.08033	0.5767211	30.281036	0.11987554	8.272971	0.110080294	7.6442027	0.53849524	34.850674	0.49546742	32.147316	0.03386144	1.8859564	0.032902654	1.835979	0.01247761	0.78735507	0.012273489	0.77672935	0.033519246	2.3066206	0.03327262	2.2934966	0.09689133	5.249186	0.090722516	4.971226	0.10105566	5.1967626	0.096284054	4.957323	0.071795054	3.2001576	0.06973172	3.1112175	0.18419817	7.2309165	0.17166463	6.7644334
WM18_S13_MAGScoT_cleanbin_000009	0.08443143	3.589011	0.08567621	3.6214237	0.09335536	6.4848266	0.095009714	6.5273643	0.75390035	38.690403	0.75429475	38.464935	0.14678782	7.8909736	0.14836663	7.942073	0.12740053	7.0360575	0.12633993	6.983082	0.15779437	7.752296	0.15802127	7.7820225	0.13652572	9.376373	0.13732132	9.428111	0.13175012	6.777367	0.13154672	6.758086	0.23257603	11.532581	0.23255304	11.547794	0.07356257	3.8519335	0.07395698	3.883149	0.1551451	10.707028	0.15374942	10.676678	0.1920862	12.431557	0.18960296	12.301972	0.23716266	13.20908	0.23601691	13.169822	0.205432	12.963053	0.20356484	12.882627	0.3119191	21.464655	0.31147686	21.47024	0.22939682	12.427806	0.22572014	12.368548	0.20808578	10.700759	0.20746641	10.681706	0.19206475	8.561	0.19308375	8.61481	0.3987312	15.652664	0.39671814	15.632652
WM20_S15_MAGScoT_cleanbin_000041	0.14388266	6.1161637	0.13586248	5.7427335	0.06560653	4.557285	0.06320241	4.3421364	0	0	0	0	0.016825175	0.9044824	0.016117731	0.86278296	0.008765797	0.4841161	0.008301232	0.45882708	0.07667301	3.7668765	0.07429439	3.658752	0.20451601	14.045839	0.19620271	13.470747	0.099560216	5.1214843	0.09534794	4.898409	0	0	0	0	0.009076918	0.47529173	0.008646027	0.4539641	0.028533623	1.9691911	0.026908223	1.8685626	0.055937942	3.620227	0.052264377	3.3910594	0.01252582	0.69764173	0.012178553	0.67956734	0.014138507	0.89216	0.0135863945	0.85981673	0.3057938	21.043142	0.29294434	20.192785	0.01677114	0.9085934	0.015754666	0.8632918	0.04419792	2.2728672	0.042193726	2.1724045	0.016417684	0.73179376	0.01596166	0.7121608	0.007145567	0.28050765	0.006971818	0.27472404
WM20_S15_MAGScoT_cleanbin_000018	0.11682867	4.9661527	0.09814004	4.148254	0.03860219	2.681458	0.03474165	2.3868232	0	0	0	0	0.09844852	5.2923646	0.08336577	4.462574	0.039393365	2.1756108	0.032569416	1.8001822	0.22605622	11.105941	0.19813548	9.757513	0.08025413	5.5117283	0.06906817	4.7420335	0.41024044	21.103209	0.34627742	17.78967	0.2657962	13.179848	0.22864726	11.353847	0.2651565	13.884305	0.22065686	11.585702	0.35351858	24.397379	0.28309542	19.658731	0.22321118	14.445922	0.17707324	11.489009	0.17343043	9.6594305	0.15230295	8.498556	0.43101835	27.197876	0.3593019	22.738466	0.38947564	26.801695	0.3321415	22.894663	0.05551863	3.0077782	0.044785004	2.4540367	0.018995177	0.9768223	0.01650597	0.8498335	0.13777778	6.141239	0.11566195	5.1604853	0.24114086	9.466269	0.19167565	7.5529666
WM21_S16_MAGScoT_cleanbin_000022	0.024122667	1.0254061	0.022705564	0.9597351	0.05496983	3.8184183	0.051963642	3.57001	0.506339	25.985477	0.45424324	23.163935	0.041047733	2.206631	0.03809452	2.0392015	0.029280882	1.61712	0.026693363	1.4754001	0.061434302	3.0182126	0.05643594	2.7792826	0.05219217	3.5844765	0.04811496	3.303443	0.08782568	4.517847	0.079979986	4.108895	0.05279305	2.6178112	0.049256757	2.4459233	0.06192724	3.2426763	0.05711591	2.9989	0.04209749	2.9052742	0.036745556	2.5516872	0.3072839	19.886993	0.26814508	17.398005	0.296387	16.507654	0.27432454	15.307402	0.3520301	22.213604	0.31642997	20.025312	0.34100845	23.466434	0.3112552	21.45496	0.2845105	15.413643	0.2471607	13.543406	0.20542462	10.5639105	0.18457101	9.502904	0.28610143	12.752545	0.25868213	11.541611	0.29942584	11.754314	0.26157692	10.307421
WM03_S3_MAGScoT_cleanbin_000020	0.05671132	2.4106846	0.05696418	2.4078033	0.00850295	0.590648	0.008795314	0.6042562	0.35771322	18.357954	0.35789868	18.250889	0.035079926	1.8858157	0.03536534	1.8931084	0.022641072	1.2504177	0.022621844	1.2503583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WM18_S13_MAGScoT_cleanbin_000044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15298599	10.506839	0.09552172	6.5582633	0	0	0	0	0.007604755	0.3770916	0	0	0	0	0	0	0.06716651	4.6353626	0.037465535	2.601684	0.050713778	3.2821262	0.02742608	1.779481	0.57424194	31.983145	0.38473824	21.468523	0.1651984	10.424256	0.09776234	6.1869016	0.84376395	58.06346	0.5389959	37.15323	0	0	0	0	0.01381711	0.7105415	0.008934888	0.46002552	0.027291877	1.2164948	0.017125329	0.7640802	0	0	0	0
WM17_S12_MAGScoT_cleanbin_000015	0.18424691	7.8319674	0.18398578	7.776844	0.06489698	4.5079966	0.06605865	4.538366	0.058262568	2.9900532	0.05880275	2.9986205	0.06909708	3.714499	0.06947683	3.719098	0.08102105	4.474618	0.08046522	4.4474874	0.1034312	5.081483	0.10325381	5.0849066	0.07542944	5.1803756	0.07524993	5.166457	0.090770185	4.6693153	0.09066044	4.657593	0.061058108	3.0276449	0.06204945	3.081165	0.05045947	2.642193	0.05021205	2.6364095	0.027356572	1.8879591	0.027245915	1.8920125	0.10078297	6.522536	0.09956098	6.459796	0.07023442	3.9117966	0.0698942	3.9001193	0.025713712	1.622572	0.025188532	1.5940595	0.030431375	2.0941296	0.030772235	2.121144	0.04674083	2.5322318	0.046045654	2.5231152	0.012386566	0.6369761	0.012782586	0.6581298	0.027277702	1.215863	0.027439516	1.2242677	0.061720032	2.4228926	0.06101156	2.4041564
WM16_S11_MAGScoT_cleanbin_000009	0.07539789	3.2050128	0.0770856	3.2583096	0.091269575	6.3399396	0.092876844	6.380831	0.73948187	37.950443	0.7351792	37.490143	0.14383945	7.732475	0.14432016	7.725466	0.12434123	6.8670983	0.124137394	6.8613424	0.15471423	7.6009717	0.15393083	7.580582	0.13488536	9.263715	0.13459566	9.240973	0.12823297	6.5964417	0.12865044	6.609293	0.22693497	11.252863	0.22752173	11.297957	0.07193824	3.766879	0.07202998	3.781971	0.15276542	10.5428	0.15185082	10.544835	0.18931898	12.252466	0.18561265	12.04307	0.23320101	12.98843	0.23078328	12.877784	0.2010599	12.687168	0.19887559	12.585867	0.30549294	21.022442	0.3044032	20.982649	0.22494543	12.186647	0.21998776	12.054438	0.20404376	10.4929	0.20372565	10.489108	0.18781017	8.371358	0.18756843	8.368733	0.39171973	15.377419	0.38582984	15.203599
WM16_S11_MAGScoT_cleanbin_000033	0	0	0	0	0.011185612	0.7769961	0.011646995	0.8001727	0.0053998423	0.2771216	0.005508205	0.28088853	0.02674152	1.4375622	0.02664202	1.4261488	0.009124233	0.50391173	0.009525464	0.5264931	0.095272526	4.6806545	0.09582399	4.7190127	0.18924206	12.996849	0.18902205	12.977742	0.14056572	7.230851	0.14088805	7.237988	0.11919675	5.9105244	0.11963243	5.940541	0.114683405	6.0051303	0.11373218	5.9715667	0.09901274	6.8331666	0.09821224	6.8200607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WM16_S11_MAGScoT_cleanbin_000038	0.17674136	7.512921	0.17270876	7.3001785	0.030192507	2.097289	0.031203726	2.1437607	0.005728473	0.29398704	0.0075969533	0.38740334	0.03672497	1.9742494	0.038724314	2.0729144	0.030293044	1.6730196	0.031073024	1.7174734	0.07150496	3.5129747	0.07188722	3.5402067	0.15337987	10.53389	0.1524525	10.466976	0.02403075	1.2361676	0.02468402	1.2681178	0.15157576	7.516079	0.15304635	7.5997624	0.21882097	11.458052	0.21444309	11.259443	0.35016772	24.166126	0.33846676	23.503832	0.24854738	16.085646	0.23954327	15.542239	0.8282623	46.131138	0.8198014	45.74519	0.7278853	45.930603	0.7088263	44.858166	0.8398885	57.796776	0.8253925	56.894676	0.84311557	45.676643	0.8089894	44.329338	0.08123666	4.1775756	0.08225065	4.2347927	0.15272011	6.807272	0.15055446	6.717283	0.26856124	10.542689	0.26294854	10.36147
WM21_S16_MAGScoT_cleanbin_000030	0.17607115	7.484432	0.17573063	7.4279094	0.033927962	2.3567684	0.035484098	2.437831	0.011617719	0.59622496	0.012975848	0.66169775	0.046519402	2.5007753	0.0457821	2.4507182	0.04018269	2.2192035	0.039651334	2.1916153	0.08041034	3.9504883	0.07789251	3.835947	0.16445966	11.294833	0.16070423	11.033518	0.03262533	1.6782819	0.032432128	1.6661694	0.1665243	8.257322	0.16360104	8.123872	0.22619928	11.8444	0.22320276	11.719376	0.3643453	25.144564	0.35197026	24.441544	0.31885782	20.636042	0.29929054	19.418812	0.8538186	47.554527	0.8351541	46.601875	0.7344849	46.34705	0.7194883	45.53291	0.865636	59.568584	0.85095036	58.65639	0.889972	48.215134	0.84812635	46.473885	0.12056887	6.200225	0.11627052	5.986355	0.19412301	8.652744	0.18870705	8.419536	0.32420105	12.726895	0.30786973	12.131587
WM01_S1_MAGScoT_cleanbin_000026	0.4495486	19.10941	0.39069077	16.514	0.10499152	7.2931194	0.0938417	6.4471188	0.008560992	0.43935275	0.007928081	0.404289	0.121083945	6.5091925	0.1052329	5.633123	0.3127406	17.271988	0.26336882	14.556967	0.12906851	6.3410206	0.11565072	5.6954136	0.495718	34.04514	0.43449774	29.83144	0.33078095	17.015726	0.28705403	14.747126	0.5070012	25.14031	0.4488458	22.288158	0.09309136	4.8745127	0.08056958	4.2303467	0.14752169	10.180914	0.123929106	8.605893	0.08383149	5.425459	0.0669092	4.3412566	0.14868261	8.281069	0.13469449	7.515997	0.07501024	4.7332535	0.064818844	4.102069	0.028777326	1.9803064	0.026015311	1.7932471	0.08096662	4.386449	0.066209115	3.627991	0.13652582	7.020807	0.11385315	5.861893	0.36792833	16.399857	0.3159478	14.096631	0.09732704	3.8206875	0.07949526	3.1325052
WM05_S5_MAGScoT_cleanbin_000030	0.3979533	16.916197	0.3172752	13.410817	0.8888373	61.742096	0.7436304	51.088947	0.4784193	24.55263	0.37756422	19.253723	0.5759786	30.963276	0.45935982	24.589554	0.34627724	19.124146	0.2685014	14.840654	0.06909277	3.3944662	0.05901357	2.906222	0.057378497	3.9406652	0.047579776	3.2666986	0.047035944	2.4195793	0.03847026	1.9763728	0.052951086	2.6256478	0.04438055	2.2037873	0.04792269	2.5093603	0.03872604	2.0333304	0.048523437	3.348748	0.037962615	2.6362026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WM05_S5_MAGScoT_cleanbin_000016	0.10187639	4.330561	0.1024422	4.3301005	0.0073661464	0.5116812	0.008014463	0.5506102	0.64815414	33.263474	0.6466459	32.975426	0.02782622	1.4958731	0.02851198	1.5262477	0.3741229	20.662	0.36912844	20.402529	0.17738777	8.714903	0.17655684	8.694838	0.017478114	1.2003696	0.017658316	1.2123722	0.03447012	1.7731798	0.03447301	1.7710178	0.058799133	2.9156306	0.058826283	2.9211137	0.07733903	4.049679	0.076743655	4.0294647	0.009225187	0.6366579	0.009583315	0.6654852	0.013562391	0.8777393	0.01376042	0.8928147	0.018580632	1.0348722	0.018874161	1.0531845	0	0	0	0	0.00536239	0.3690119	0.0058113816	0.40058115	0.007799906	0.42256784	0.008089721	0.44328392	0	0	0	0	0	0	0	0	0	0	0	0
WM03_S3_MAGScoT_cleanbin_000008	0	0	0	0	0	0	0.017030029	1.1699982	1.7908348	91.906204	1.4987934	76.43031	0	0	0	0	0.010855617	0.59953237	0.009315476	0.51488656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017319888	0.9383224	0.01442098	0.79021126	0.05447473	2.8013496	0.046214297	2.3794096	0.026298856	1.1722324	0.022753429	1.0151889	0.014159353	0.55584216	0.01205331	0.47495988
